sex percentage is 0
(358, 258, 100)
(9, 0, 9)
(8, 0, 8)
(8, 0, 8)
(9, 0, 9)
(9, 0, 9)
(2525, 1898, 627)
(8, 0, 8)
(275, 191, 84)
(2273, 1666, 607)
(18, 0, 18)
(9, 0, 9)
(125, 55, 70)
(10, 0, 10)
(15, 0, 15)
(99, 67, 32)
(3490, 2689, 801)
(8, 0, 8)
(1356, 962, 394)
(9, 0, 9)
(9, 0, 9)
(9, 0, 9)
(606, 465, 141)
(2571, 1918, 653)
(9, 0, 9)
(13, 0, 13)
(152, 83, 69)
(14, 0, 14)
(8, 0, 8)
(587, 471, 116)
(25, 0, 25)
(8, 0, 8)
(14, 0, 14)
(400, 247, 153)
(6, 0, 6)
(2231, 1655, 576)
(9, 0, 9)
(9, 0, 9)
(8, 0, 8)
(4251, 3252, 999)
(2199, 1617, 582)
(9, 0, 9)
(1307, 895, 412)
(12, 0, 12)
(177, 117, 60)
(7, 0, 7)
(2327, 1719, 608)
(810, 602, 208)
(16, 0, 16)
(8, 0, 8)
(1264, 927, 337)
(13, 0, 13)
(9, 0, 9)
(1172, 863, 309)
(2516, 1849, 667)
(12, 0, 12)
(632, 446, 186)
(8, 0, 8)
(2608, 1855, 753)
(730, 512, 218)
(541, 404, 137)
(9, 0, 9)
(8, 0, 8)
(8, 0, 8)
(2792, 2082, 710)
(1934, 1442, 492)
(475, 357, 118)
(1086, 779, 307)
(18, 0, 18)
(13, 0, 13)
(1196, 865, 331)
(2063, 1565, 498)
(4035, 3065, 970)
(8, 0, 8)
(8, 0, 8)
(2993, 2240, 753)
(8, 0, 8)
(9, 0, 9)
(13, 0, 13)
(1927, 1433, 494)
(8, 0, 8)
(9, 0, 9)
(15, 0, 15)
(9, 0, 9)
(1470, 1140, 330)
(1061, 823, 238)
(9, 0, 9)
(3026, 2258, 768)
(2147, 1676, 471)
(708, 540, 168)
(1307, 954, 353)
(8, 0, 8)
(515, 339, 176)
(1046, 751, 295)
(346, 243, 103)
(2048, 1642, 406)
(771, 527, 244)
sex percentage is 0.4
(4606, 3655, 951)
(5358, 4367, 991)
(5305, 4269, 1036)
(7, 0, 7)
(1081, 872, 209)
(3734, 3013, 721)
(2121, 1696, 425)
(8, 0, 8)
(5571, 4424, 1147)
(6005, 4909, 1096)
(805, 621, 184)
(8256, 6730, 1526)
(9, 0, 9)
(9, 0, 9)
(13, 0, 13)
(5561, 4608, 953)
(8240, 6730, 1510)
(8, 0, 8)
(495, 386, 109)
(9, 0, 9)
(981, 735, 246)
(10559, 8685, 1874)
(9, 0, 9)
(8, 0, 8)
(8, 0, 8)
(9, 0, 9)
(7, 0, 7)
(13, 0, 13)
(8, 0, 8)
(5354, 4308, 1046)
(12, 0, 12)
(637, 498, 139)
(1543, 1160, 383)
(9, 0, 9)
(8, 0, 8)
(8, 0, 8)
(1722, 1327, 395)
(8, 0, 8)
(7283, 5871, 1412)
(1212, 963, 249)
(2749, 2220, 529)
(13, 0, 13)
(5568, 4567, 1001)
(6066, 4906, 1160)
(15, 0, 15)
(2684, 2166, 518)
(4047, 3245, 802)
(9, 0, 9)
(246, 176, 70)
(853, 634, 219)
(130, 76, 54)
(8, 0, 8)
(9, 0, 9)
(9, 0, 9)
(9, 0, 9)
(3152, 2521, 631)
(6269, 5084, 1185)
(724, 579, 145)
(7071, 5679, 1392)
(720, 571, 149)
(9, 0, 9)
(7610, 6160, 1450)
(8, 0, 8)
(9, 0, 9)
(1151, 927, 224)
(8, 0, 8)
(14, 0, 14)
(8, 0, 8)
(4078, 3246, 832)
(3147, 2500, 647)
(3581, 2821, 760)
(8, 0, 8)
(1499, 1172, 327)
(1327, 1017, 310)
(8, 0, 8)
(2102, 1671, 431)
(1510, 1150, 360)
(8, 0, 8)
(8, 0, 8)
(6225, 5061, 1164)
(9, 0, 9)
(3515, 2796, 719)
(8, 0, 8)
(7, 0, 7)
(2706, 2260, 446)
(2575, 2089, 486)
(8, 0, 8)
(7125, 5799, 1326)
(11, 0, 11)
(5669, 4643, 1026)
(2428, 1940, 488)
(4227, 3430, 797)
(6, 0, 6)
(1177, 971, 206)
(10, 0, 10)
(9, 0, 9)
(3502, 2773, 729)
(8, 0, 8)
(8, 0, 8)
(5069, 4138, 931)
sex percentage is 0.45
(7, 0, 7)
(9, 0, 9)
(1036, 856, 180)
(15226, 13062, 2164)
(8, 0, 8)
(11891, 10017, 1874)
(8431, 7233, 1198)
(8, 0, 8)
(7, 0, 7)
(8, 0, 8)
(19834, 17003, 2831)
(4870, 4150, 720)
(16625, 14241, 2384)
(9, 0, 9)
(9257, 7848, 1409)
(4101, 3553, 548)
(7, 0, 7)
(10447, 8993, 1454)
(11998, 10136, 1862)
(8117, 6910, 1207)
(10, 0, 10)
(8, 0, 8)
(10441, 8959, 1482)
(19310, 16593, 2717)
(7843, 6658, 1185)
(9, 0, 9)
(3925, 3361, 564)
(8, 0, 8)
(6666, 5634, 1032)
(11556, 9942, 1614)
(9, 0, 9)
(6440, 5514, 926)
(6373, 5495, 878)
(6195, 5282, 913)
(15587, 13395, 2192)
(2175, 1799, 376)
(9, 0, 9)
(2834, 2429, 405)
(7286, 6268, 1018)
(3727, 3221, 506)
(9279, 8001, 1278)
(8, 0, 8)
(2193, 1825, 368)
(11356, 9721, 1635)
(3030, 2652, 378)
(11153, 9411, 1742)
(9, 0, 9)
(12231, 10599, 1632)
(3137, 2698, 439)
(14, 0, 14)
(9, 0, 9)
(8, 0, 8)
(12414, 10682, 1732)
(9238, 7865, 1373)
(9689, 8240, 1449)
(10554, 9008, 1546)
(8, 0, 8)
(9, 0, 9)
(10129, 8670, 1459)
(1549, 1315, 234)
(8, 0, 8)
(737, 613, 124)
(12816, 10945, 1871)
(10, 0, 10)
(9, 0, 9)
(10883, 9305, 1578)
(10278, 8720, 1558)
(10, 0, 10)
(9172, 7685, 1487)
(8, 0, 8)
(13761, 11759, 2002)
(9, 0, 9)
(8, 0, 8)
(7, 0, 7)
(8, 0, 8)
(8, 0, 8)
(11777, 10228, 1549)
(8732, 7492, 1240)
(5746, 4902, 844)
(4300, 3657, 643)
(6609, 5626, 983)
(13917, 11991, 1926)
(8, 0, 8)
(6899, 5896, 1003)
(8, 0, 8)
(11925, 10239, 1686)
(5183, 4380, 803)
(4451, 3774, 677)
(7559, 6461, 1098)
(8, 0, 8)
(9952, 8541, 1411)
(3647, 3156, 491)
(3256, 2756, 500)
(7, 0, 7)
(4687, 3887, 800)
(9, 0, 9)
(13670, 11777, 1893)
(1514, 1273, 241)
(9, 0, 9)
(3859, 3328, 531)
sex percentage is 0.5
(15754, 13869, 1885)
(8, 0, 8)
(2074, 1777, 297)
(8, 0, 8)
(739, 634, 105)
(9, 0, 9)
(7097, 6249, 848)
(4379, 3847, 532)
(776, 640, 136)
(9, 0, 9)
(1378, 1194, 184)
(4339, 3817, 522)
(8, 0, 8)
(6191, 5417, 774)
(2983, 2608, 375)
(9, 0, 9)
(15865, 14021, 1844)
(8, 0, 8)
(9, 0, 9)
(14, 0, 14)
(9, 0, 9)
(8, 0, 8)
(9, 0, 9)
(9, 0, 9)
(17401, 15384, 2017)
(1193, 1027, 166)
(6107, 5343, 764)
(6167, 5414, 753)
(1561, 1358, 203)
(22289, 19631, 2658)
(15851, 13976, 1875)
(10, 0, 10)
(5871, 5160, 711)
(9, 0, 9)
(11844, 10473, 1371)
(4991, 4362, 629)
(6, 0, 6)
(8, 0, 8)
(1633, 1420, 213)
(909, 777, 132)
(22733, 20127, 2606)
(8, 0, 8)
(6, 0, 6)
(17518, 15402, 2116)
(7, 0, 7)
(22872, 20197, 2675)
(16589, 14680, 1909)
(23323, 20652, 2671)
(128, 93, 35)
(18989, 16747, 2242)
(30829, 27279, 3550)
(1679, 1448, 231)
(4668, 4101, 567)
(22563, 19924, 2639)
(1085, 927, 158)
(15578, 13767, 1811)
(16865, 14938, 1927)
(1175, 1011, 164)
(1350, 1142, 208)
(9, 0, 9)
(9097, 7992, 1105)
(5674, 4945, 729)
(21682, 19138, 2544)
(10212, 9023, 1189)
(9, 0, 9)
(7, 0, 7)
(8, 0, 8)
(8964, 7866, 1098)
(15959, 14095, 1864)
(8, 0, 8)
(8, 0, 8)
(11, 0, 11)
(1134, 966, 168)
(14, 0, 14)
(9, 0, 9)
(9, 0, 9)
(9, 0, 9)
(12263, 10742, 1521)
(6756, 5934, 822)
(6893, 6068, 825)
(9, 0, 9)
(6283, 5507, 776)
(8, 0, 8)
(7117, 6241, 876)
(24988, 22101, 2887)
(5760, 5081, 679)
(17919, 15793, 2126)
(4406, 3850, 556)
(1640, 1408, 232)
(11546, 10194, 1352)
(16766, 14894, 1872)
(3609, 3148, 461)
(7, 0, 7)
(7090, 6200, 890)
(9, 0, 9)
(18200, 16031, 2169)
(11452, 10061, 1391)
(28914, 25623, 3291)
(22748, 20159, 2589)
(4926, 4304, 622)
